,F0_01-0_1,F0_1-0_2,F0_2-0_5,F0_5-1,F1-2,F2-4,F4-8,F8-16,F16-25,F25-35,F35-50,F50-63,F63-75,F75-88,F88-105,F105-125,F125-150,F150-177,F177-210,F210-250,F250-300,F300-354,F354-420,F420-500,F500-600,F600-707,F707-850,F850-1000,F1000-1190,F1190-1410,F1410-1680,F1680-2000,Kf,logK,porosity,litho_measured,soil_class,litho_main,K_Barr,K_AlyamaniSen,K_Shepherd,K_VanBaaren,K_Bear_KozenyCarman
2795,0.0,0.03,0.07,0.12,0.21,0.26,0.35,0.38,0.27,0.21,0.21,0.13,0.11,0.12,0.17,0.24,0.4,0.9,2.0,4.78,9.26,12.3,15.28,16.1,14.88,9.57,6.98,2.96,1.27,0.38,0.07,0.0,17.0,1.230448921378274,0.427811320754717,Z,zs1,Z,0.05768103593770637,0.05954489518541869,0.04102755196175701,0.041372126743943825,0.07823294721913417
2796,0.0,0.03,0.07,0.13,0.24,0.28,0.37,0.37,0.21,0.13,0.15,0.12,0.11,0.12,0.19,0.28,0.49,1.15,2.62,6.19,11.53,14.52,17.22,16.77,13.85,7.35,4.16,1.06,0.25,0.03,0.0,0.0,100.0,2.0,0.430830188679245,Z,zs1,Z,0.052900502559943365,0.05482327465290255,0.035450209368907595,0.03029078865325791,0.07174909668937347
2797,0.0,0.04,0.09,0.17,0.3,0.32,0.38,0.38,0.26,0.22,0.3,0.28,0.29,0.39,0.74,1.36,2.68,5.98,10.91,16.74,20.39,16.89,12.88,5.85,2.06,0.09,0.01,0.0,0.0,0.0,0.0,0.0,7.9,0.8976270912904414,0.408943396226415,Z,zs1,Z,0.02565310125448517,0.026464829788487566,0.018905674770448945,0.015369256316881191,0.03479337157912089
2798,0.0,0.04,0.11,0.2,0.37,0.43,0.58,0.64,0.43,0.37,0.53,0.47,0.48,0.63,1.22,2.21,4.08,6.96,10.59,14.7,17.53,14.93,12.63,6.84,2.54,0.43,0.07,0.0,0.0,0.0,0.0,0.0,4.3,0.6334684555795865,0.410452830188679,Z,zs1,Z,0.01611163411223034,0.015957498581532566,0.018247743161007465,0.013462476168735023,0.021852253528826592
2799,0.0,0.05,0.12,0.22,0.42,0.49,0.62,0.66,0.47,0.42,0.59,0.51,0.52,0.72,1.42,2.5,4.45,7.25,10.8,14.7,17.21,14.36,12.01,6.49,2.48,0.46,0.07,0.0,0.0,0.0,0.0,0.0,4.7,0.6720978579357175,0.405924528301887,Z,zs1,Z,0.014361899052635253,0.01407509442465488,0.01768270259186404,0.013128997603829245,0.019479083069256407
2800,0.0,0.04,0.1,0.2,0.36,0.41,0.52,0.53,0.37,0.32,0.45,0.42,0.46,0.67,1.38,2.45,4.39,7.38,11.27,15.56,18.43,15.12,11.76,5.44,1.89,0.08,0.01,0.0,0.0,0.0,0.0,0.0,5.6,0.7481880270062005,0.419509433962264,Z,zs1,Z,0.016337373595875247,0.016264596346912116,0.017519622977508125,0.01376818610889642,0.022158424609532212
2801,0.0,0.03,0.06,0.09,0.16,0.19,0.24,0.25,0.16,0.13,0.14,0.1,0.08,0.09,0.13,0.2,0.35,0.75,1.5,3.16,5.74,7.74,10.28,12.54,14.14,11.97,11.67,7.7,5.49,3.02,1.53,0.37,20.0,1.3010299956639813,0.376867924528302,Z,zs1,Z,0.06412695520053129,0.06443138493878865,0.05961616773224401,0.05209342198099536,0.0869755651917377
2802,0.0,0.02,0.06,0.1,0.17,0.18,0.24,0.24,0.15,0.11,0.13,0.1,0.1,0.12,0.2,0.31,0.55,1.25,2.57,5.33,9.14,11.25,13.56,14.32,13.82,9.67,7.81,4.02,2.42,1.25,0.62,0.15,23.0,1.3617278360175928,0.388566037735849,Z,zs1,Z,0.051999827046075,0.053265488040425246,0.04284985513460508,0.03919021378185386,0.07052750802002074
2803,0.0,0.03,0.07,0.12,0.24,0.31,0.38,0.38,0.26,0.22,0.28,0.22,0.2,0.24,0.39,0.6,0.99,1.66,2.66,4.13,5.69,6.1,7.14,8.17,9.73,9.65,11.4,9.58,8.53,5.82,3.7,1.11,21.0,1.3222192947339193,0.400641509433962,Z,zs1,Z,0.03116442272294992,0.02584287567009141,0.07059462573467412,0.07346995899000826,0.042268392000316686
2804,0.0,0.03,0.07,0.12,0.2,0.21,0.26,0.27,0.2,0.18,0.25,0.22,0.22,0.29,0.5,0.82,1.43,2.54,4.22,6.87,9.9,10.88,12.44,12.61,11.98,8.42,7.0,3.8,2.35,1.16,0.44,0.1,14.0,1.146128035678238,0.386679245283019,Z,zs1,Z,0.03203781299371763,0.031702194942947286,0.03759464175275108,0.03502892193004959,0.04345297361962857
2805,0.0,0.03,0.07,0.11,0.21,0.25,0.31,0.31,0.21,0.18,0.23,0.19,0.19,0.23,0.39,0.61,1.01,1.72,2.87,4.83,7.42,8.83,10.87,12.25,13.01,10.43,9.77,6.11,4.12,2.1,0.87,0.27,27.0,1.4313637641589874,0.402905660377358,Z,zs1,Z,0.03883828171035633,0.037678344549018056,0.0486498248342089,0.04763677057908985,0.052676467988709126
2806,0.0,0.41,1.06,2.14,4.82,7.25,10.67,13.34,10.07,8.15,8.89,5.72,4.08,3.59,3.57,3.17,2.87,2.03,1.9,1.63,1.42,1.04,0.93,0.69,0.47,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.00038,-3.42021640338319,,K,ks3,K,7.652775160770789e-07,1.2086451665658524e-05,0.00038136695912747575,1.2799053146963475e-06,1.0379479936509075e-06
2807,0.0,0.42,1.08,2.23,5.15,7.92,11.67,14.65,10.77,8.3,8.61,5.41,3.88,3.53,3.72,3.37,2.96,1.72,1.27,0.65,0.25,0.1,0.11,0.25,0.51,0.6,0.57,0.24,0.03,0.0,0.0,0.0,0.00021,-3.677780705266081,,K,ks3,K,7.390221123365305e-07,6.542689617706569e-06,0.0002875634451419404,1.4077767148608422e-06,1.0023377175582648e-06
2808,0.0,0.03,0.06,0.1,0.17,0.17,0.23,0.23,0.14,0.11,0.12,0.09,0.08,0.1,0.18,0.26,0.4,0.59,0.93,2.04,6.42,14.11,21.83,24.82,19.16,5.9,1.64,0.08,0.0,0.0,0.0,0.0,34.0,1.5314789170422551,0.408188679245283,Z,zs1,Z,0.08794549729569606,0.09196302321871266,0.04018903746895686,0.0477096810936997,0.11928071915222058
2809,0.0,0.02,0.06,0.09,0.13,0.1,0.11,0.11,0.08,0.06,0.09,0.08,0.08,0.1,0.17,0.25,0.4,0.6,0.87,2.03,7.78,18.1,27.32,25.55,12.97,2.51,0.36,0.0,0.0,0.0,0.0,0.0,36.0,1.5563025007672873,0.391584905660377,Z,zs1,Z,0.09036398252628314,0.09504781061148462,0.0360832195786851,0.03537878451588392,0.12256091730259899
2810,0.0,0.59,1.55,3.21,7.51,11.69,16.74,20.39,13.64,8.89,7.6,3.96,2.16,1.27,0.56,0.21,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-4.0,,K,ks2,K,4.91995206905697e-07,4.365969261580963e-07,9.330728049503047e-05,2.163653006797029e-06,6.672944483086014e-07
2811,0.0,0.51,1.35,2.82,6.49,9.98,14.61,18.11,13.32,9.94,9.52,5.18,3.02,2.15,1.55,0.93,0.43,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,-3.958607314841775,,K,ks2,K,5.793802684939682e-07,1.3356313303158701e-06,0.00014070128545851115,1.854829420445003e-06,7.858150469739771e-07
2812,0.0,0.46,1.23,2.55,5.81,8.82,12.84,16.28,12.67,10.08,10.03,5.62,3.52,2.86,2.69,2.15,1.51,0.55,0.29,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,-3.494850021680094,,K,ks3,K,6.766177842311783e-07,3.0711862795247744e-06,0.00020191759016623668,1.657873597013257e-06,9.176985562196221e-07
2813,0.0,0.02,0.06,0.1,0.15,0.13,0.15,0.15,0.11,0.09,0.12,0.1,0.1,0.14,0.3,0.55,1.0,1.71,2.74,4.68,8.58,12.68,16.97,18.63,16.24,8.18,4.22,1.16,0.53,0.28,0.1,0.01,26.0,1.414973347970818,0.413849056603774,Z,zs1,Z,0.05138313961992961,0.05214035213814135,0.03903509295250839,0.04105171721654922,0.06969109317281796
2814,0.0,0.02,0.06,0.09,0.14,0.11,0.14,0.14,0.1,0.09,0.11,0.09,0.09,0.12,0.22,0.39,0.71,1.27,2.15,4.2,8.7,13.58,18.76,20.05,16.64,7.49,3.32,0.67,0.27,0.17,0.08,0.01,32.0,1.505149978319906,0.430452830188679,Z,zs1,Z,0.06400801946250188,0.06623406065044385,0.038694082672556925,0.04398388414617416,0.08681425232409481
2815,0.0,0.02,0.06,0.09,0.13,0.11,0.13,0.13,0.09,0.07,0.09,0.08,0.08,0.1,0.21,0.37,0.66,1.15,1.95,3.76,7.8,12.46,17.77,20.14,18.2,9.2,4.21,0.75,0.16,0.02,0.0,0.0,32.0,1.505149978319906,0.429320754716981,Z,zs1,Z,0.06721636628242972,0.06937124751340806,0.040991204203271465,0.043751933418198934,0.09116574191410776
2816,0.0,0.02,0.06,0.09,0.14,0.13,0.15,0.16,0.1,0.08,0.1,0.08,0.07,0.1,0.19,0.34,0.6,1.02,1.7,3.21,6.74,11.3,16.71,19.9,19.32,10.8,5.52,1.19,0.15,0.0,0.0,0.0,47.0,1.6720978579357175,0.448566037735849,Z,zs1,Z,0.0706273118504155,0.07276938987671953,0.043589970283107925,0.04342406176955687,0.09579201674169163
2817,0.0,0.02,0.05,0.08,0.12,0.11,0.12,0.12,0.08,0.07,0.09,0.07,0.07,0.1,0.2,0.36,0.66,1.19,2.05,3.96,7.83,11.84,16.39,18.59,17.43,10.13,5.86,1.66,0.55,0.14,0.02,0.0,33.0,1.5185139398778875,0.409320754716981,Z,zs1,Z,0.06512292700223313,0.06710977185039946,0.04223854878569488,0.0427559992558385,0.0883264044776069
2818,0.0,0.06,0.14,0.26,0.5,0.64,0.91,1.13,0.85,0.72,0.93,0.76,0.76,1.07,2.3,4.2,7.45,10.94,14.47,16.34,15.17,9.49,6.22,2.67,1.2,0.46,0.27,0.08,0.01,0.0,0.0,0.0,2.4,0.380211241711606,0.447056603773585,Z,zs1,Z,0.00796603241713081,0.007503929117594275,0.012998940343774235,0.008638956776974151,0.010804351612345326
2819,0.0,0.05,0.12,0.22,0.4,0.44,0.6,0.72,0.55,0.51,0.74,0.69,0.76,1.15,2.5,4.43,7.59,10.77,14.17,16.28,15.81,10.48,7.08,2.88,0.99,0.05,0.01,0.0,0.0,0.0,0.0,0.0,5.6,0.7481880270062005,0.428566037735849,Z,zs1,Z,0.0103776528701133,0.01020061111849606,0.013392287412894454,0.009291764174490904,0.014075239046033566
2820,0.0,0.03,0.07,0.11,0.16,0.15,0.17,0.18,0.13,0.12,0.16,0.14,0.16,0.23,0.46,0.76,1.25,1.94,3.1,5.68,10.4,13.9,16.9,16.89,14.07,7.21,3.87,1.07,0.43,0.19,0.05,0.01,21.0,1.3222192947339193,0.418,Z,zs1,Z,0.04471870597499585,0.04551277195594484,0.035568058516513214,0.028807194703103514,0.06065210354453534
2821,0.0,0.02,0.06,0.1,0.16,0.14,0.16,0.16,0.11,0.1,0.15,0.14,0.16,0.24,0.48,0.81,1.36,2.15,3.48,6.43,11.54,14.65,17.03,15.89,12.22,6.01,3.5,1.28,0.78,0.48,0.17,0.02,18.0,1.255272505103306,0.411207547169811,Z,zs1,Z,0.043379383822814865,0.044304807035986944,0.03363019627643037,0.029145949582142394,0.058835577236752805
2822,0.0,0.04,0.09,0.18,0.31,0.35,0.44,0.44,0.28,0.23,0.3,0.27,0.28,0.39,0.88,1.91,3.98,7.6,11.92,16.14,18.51,14.7,11.56,5.94,2.53,0.62,0.11,0.0,0.0,0.0,0.0,0.0,5.5,0.7403626894942439,0.433094339622641,Z,zs1,Z,0.02183118579381842,0.022456847952882334,0.017875750713137427,0.014892513835939928,0.029609697159104484
2823,0.0,0.03,0.08,0.14,0.21,0.18,0.23,0.24,0.16,0.14,0.21,0.2,0.22,0.33,0.71,1.44,3.03,6.41,11.08,17.1,20.04,15.86,11.91,5.69,2.47,0.71,0.28,0.04,0.09,0.26,0.3,0.22,7.5,0.8750612633917001,0.435735849056604,Z,zs1,Z,0.026583136006198632,0.02755621519325039,0.01885755785883685,0.0155217884446119,0.0360547802632738
2824,0.0,0.03,0.08,0.13,0.19,0.14,0.16,0.17,0.13,0.13,0.17,0.15,0.16,0.25,0.53,1.07,2.32,5.68,10.76,17.79,21.87,17.14,12.42,5.62,2.31,0.48,0.11,0.0,0.0,0.0,0.0,0.0,8.5,0.9294189257142929,0.415358490566038,Z,zs1,Z,0.030963067567172296,0.03228933635657058,0.019219533256335353,0.01614416055302152,0.0419952934503658
2825,0.0,0.04,0.1,0.18,0.29,0.29,0.37,0.4,0.28,0.25,0.35,0.31,0.31,0.42,0.91,2.29,5.54,11.98,18.2,21.71,19.38,9.5,4.66,1.49,0.62,0.12,0.02,0.0,0.0,0.0,0.0,0.0,3.5,0.5440680443502757,0.413094339622641,Z,zs1,Z,0.020825599414845308,0.021669277498951013,0.013880591753660937,0.011403384824458067,0.028245817595716517
2826,0.0,0.03,0.06,0.11,0.17,0.18,0.24,0.23,0.14,0.11,0.14,0.11,0.11,0.16,0.31,0.58,1.13,2.41,4.53,8.64,14.01,15.86,17.43,14.83,10.33,4.47,2.32,0.7,0.37,0.21,0.07,0.01,10.0,1.0,0.390452830188679,Z,zs1,Z,0.04209694266069546,0.04340228721653504,0.03010913499175567,0.030078173156612008,0.0570961987717737
2827,0.0,0.06,0.17,0.34,0.66,0.84,1.2,1.47,1.12,0.98,1.36,1.4,1.89,3.24,6.96,10.62,15.24,15.89,16.22,11.89,6.21,1.92,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.380211241711606,0.433094339622642,Z,zs2,Z,0.003444374621822774,0.00310860779431691,0.007524533513995128,0.005798173838223453,0.00467161474497438
2828,0.0,0.56,1.5,3.38,8.62,13.61,18.44,21.2,13.33,7.89,5.55,2.17,0.99,0.74,0.77,0.66,0.52,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051,-3.292429823902064,,K,ks2,K,4.895428435035553e-07,1.1506581888008362e-07,7.061224028666938e-05,2.5386861853788343e-06,6.639683011012406e-07
2829,0.0,0.65,1.85,3.94,8.71,11.91,12.05,11.35,10.49,10.81,12.74,7.23,3.94,2.36,1.23,0.55,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6e-06,-5.443697499232713,,K,ks2,K,2.3847448419923073e-07,5.2844787848339e-06,0.00017151782469154692,2.2987677402365882e-05,3.234435968802145e-07
2830,0.0,0.0,0.37,1.32,3.23,6.55,11.7,15.01,14.45,16.09,17.62,7.98,3.17,1.44,0.68,0.32,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00081,-3.0915149811213505,,K,ks4,L,2.827821800432331e-06,1.4808927016299767e-06,0.0003281228598384354,5.0272288369130165e-05,3.835382462569837e-06
2831,0.0,0.22,0.85,1.86,3.38,3.61,4.96,9.05,12.38,15.71,21.59,12.97,6.91,3.8,1.75,0.73,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033,-3.4814860601221125,,L,lz1,L,3.400766632257706e-06,1.0065745491797237e-05,0.0006086279638249364,4.1230947413813136e-05,4.612469109142513e-06
2832,0.0,0.18,0.74,1.7,3.44,4.61,6.14,9.06,12.71,16.86,21.57,11.67,5.75,3.11,1.54,0.7,0.22,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,-3.4559319556497243,,L,lz1,L,2.5791665795244945e-06,1.0442201029408753e-05,0.0005464593181384434,3.84164080023284e-05,3.4981307045734384e-06
2833,0.0,0.24,0.91,2.05,3.97,4.54,6.5,12.17,15.94,17.36,18.74,9.1,4.19,2.24,1.2,0.61,0.24,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,-3.5850266520291822,,L,lz1,L,1.8481818191620253e-06,7.731160290911266e-06,0.00042204037233950725,3.7771132836707943e-05,2.5066940695381607e-06
2834,0.0,0.2,0.81,1.93,4.1,5.84,8.25,12.39,14.8,16.05,17.91,9.16,4.42,2.36,1.14,0.51,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00086,-3.065501548756432,,L,lz1,L,1.489508679462886e-06,8.276310240799591e-06,0.00039763139708788044,3.5105836538837004e-05,2.0202247065865692e-06
2835,0.0,0.23,0.97,2.46,5.28,6.8,9.62,15.63,16.23,14.67,14.39,6.79,3.14,1.79,1.11,0.61,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,-3.886056647693163,,K,ks3,K,8.686776985614728e-07,5.332506814988512e-06,0.00027038139624956586,6.831132545540134e-06,1.1781899447054382e-06
2836,0.0,0.36,1.06,2.23,4.2,4.53,6.26,11.73,14.39,15.31,18.25,10.35,5.49,3.17,1.66,0.76,0.24,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,-3.886056647693163,,L,lz1,L,1.2981922159675362e-06,1.2716549835758198e-05,0.00045369666311506174,3.095407083495815e-05,1.7607416625069302e-06
2837,0.0,0.2,0.75,1.6,2.73,2.62,3.67,7.72,13.56,17.74,21.84,12.38,6.78,4.14,2.38,1.28,0.56,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,-2.769551078621726,,L,lz3,L,1.0780026591431915e-05,3.7926960405242867e-07,0.0006417046610834447,6.827607832871487e-05,1.4620979627674333e-05
2838,0.0,0.36,0.88,1.54,2.98,3.8,5.42,7.06,6.74,7.0,8.66,5.49,3.78,3.34,3.67,3.79,4.18,3.96,4.47,4.75,4.83,3.82,3.39,2.46,1.7,0.85,0.58,0.28,0.16,0.04,0.0,0.0,0.00019,-3.721246399047171,,K,kz2,K,2.2301532816294714e-06,0.0001228849190975434,0.0017332748517884032,2.0489288625708264e-05,3.0247630115506383e-06
2839,0.0,0.04,0.12,0.21,0.32,0.3,0.39,0.45,0.41,0.45,0.64,0.47,0.4,0.45,0.7,1.06,1.77,3.14,5.33,8.96,13.01,13.79,14.75,12.91,10.05,5.23,3.08,1.0,0.41,0.14,0.03,0.0,7.4,0.8692317197309762,0.39988679245283,Z,zs1,Z,0.02395606402566435,0.02346183088202634,0.02836411556523038,0.02564232513223721,0.03249167533194138
2840,0.0,0.04,0.12,0.22,0.37,0.41,0.54,0.63,0.52,0.5,0.6,0.38,0.27,0.25,0.32,0.41,0.63,1.11,2.09,4.43,8.51,11.86,15.57,17.39,16.37,9.57,5.33,1.37,0.19,0.01,0.0,0.0,7.3,0.8633228601204559,0.377622641509434,Z,zs1,Z,0.043030110923790894,0.04276282761624486,0.03958984205073225,0.03859541447247836,0.05836185744600692
2841,0.0,0.01,0.04,0.07,0.08,0.03,0.03,0.04,0.04,0.04,0.07,0.06,0.07,0.11,0.23,0.43,0.79,1.32,2.09,3.45,5.88,8.37,11.85,15.03,16.35,12.47,10.5,5.48,3.17,1.46,0.37,0.03,29.0,1.462397997898956,0.344415094339623,Z,zs1,Z,0.06194935868402019,0.062349416905954,0.05246403668577596,0.054707375834064535,0.08402208506484181
2842,0.0,0.02,0.05,0.08,0.09,0.05,0.05,0.05,0.05,0.05,0.08,0.07,0.07,0.11,0.26,0.49,0.9,1.51,2.34,3.75,6.51,9.34,12.85,15.17,15.24,10.84,8.83,4.71,3.12,1.88,1.12,0.32,42.0,1.6232492903979006,0.369698113207547,Z,zs1,Z,0.05798482943406998,0.05883011506149112,0.04880819561733637,0.05485739757326021,0.07864498317133514
2843,0.0,0.02,0.06,0.09,0.11,0.07,0.06,0.06,0.06,0.06,0.1,0.1,0.11,0.18,0.43,0.84,1.55,2.47,3.52,4.58,5.81,6.68,9.0,11.96,14.56,12.95,12.39,7.05,3.62,1.27,0.25,0.01,29.0,1.462397997898956,0.362150943396226,Z,zs1,Z,0.03427031159077619,0.03070831613685774,0.054904317684483735,0.04389337937286679,0.04648091758892716
2844,0.0,0.02,0.06,0.1,0.12,0.06,0.06,0.05,0.04,0.05,0.09,0.09,0.11,0.19,0.42,0.78,1.46,2.72,4.59,7.7,11.42,12.52,14.09,14.08,13.27,8.58,5.56,1.46,0.3,0.03,0.0,0.0,23.0,1.3617278360175928,0.387056603773585,Z,zs1,Z,0.038135008621263136,0.038843226839424906,0.034466884481389945,0.02744715648847618,0.051722616769409174
2845,0.0,0.02,0.07,0.13,0.17,0.13,0.16,0.21,0.18,0.17,0.24,0.22,0.23,0.31,0.55,0.8,1.21,2.34,5.03,11.61,20.18,20.88,19.32,10.49,4.13,0.91,0.27,0.02,0.0,0.0,0.0,0.0,48.0,1.6812412373755872,0.374981132075472,Z,zs1,Z,0.04095677331324423,0.04254220001846021,0.024501976022198443,0.023207747657220838,0.05554978395917638
2846,0.0,0.02,0.05,0.07,0.09,0.05,0.05,0.04,0.04,0.05,0.08,0.07,0.09,0.15,0.31,0.52,0.87,1.41,2.31,3.95,6.41,8.14,10.76,13.99,16.69,13.97,11.94,5.4,2.0,0.43,0.05,0.0,12.0,1.0791812460476249,0.391207547169811,Z,zs1,Z,0.055241804131607807,0.05443097428845376,0.05305175805459177,0.05266098644996125,0.07492461043149688
2847,0.0,0.04,0.11,0.18,0.25,0.2,0.26,0.29,0.23,0.23,0.34,0.31,0.33,0.47,0.89,1.48,2.65,5.75,10.74,17.4,21.45,17.37,12.34,4.75,1.55,0.31,0.08,0.0,0.0,0.0,0.0,0.0,3.3,0.5185139398778874,0.407811320754717,Z,zs1,Z,0.025851381121018615,0.026637988108730158,0.01870923999398157,0.015494415092108096,0.0350622991058366
2848,0.0,0.11,0.28,0.56,1.31,2.36,4.14,5.06,3.18,2.49,3.82,4.3,5.08,6.47,8.86,9.43,9.77,7.38,6.81,5.63,4.77,3.25,2.56,1.48,0.81,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0029,-2.537602002101044,,K,kz3,K,1.4098105941203048e-05,0.00025005630742332087,0.004254391349013303,0.00035919476374319647,1.9121299748829675e-05
2849,0.0,0.03,0.09,0.18,0.3,0.32,0.46,0.47,0.3,0.27,0.43,0.43,0.49,0.65,1.09,1.57,2.44,4.2,7.31,12.41,17.17,16.69,15.68,10.1,5.03,1.37,0.48,0.04,0.0,0.0,0.0,0.0,12.0,1.0791812460476249,0.408188679245283,Z,zs1,Z,0.021845360532402002,0.021737029818396873,0.02240011929929025,0.01373193313759221,0.02962892239591632
2850,0.0,0.0,0.4,1.16,2.62,4.1,5.57,6.39,5.12,4.8,6.42,4.89,3.89,3.57,3.61,3.33,3.34,3.33,4.38,6.01,7.55,6.79,6.14,3.96,1.95,0.56,0.1,0.0,0.0,0.0,0.0,0.0,0.0004599999999999,-3.3372421683185203,,K,kz2,K,2.9620215632795697e-06,0.00032933616001165384,0.003262513012607467,0.0010001720535246555,4.017397968931178e-06
2851,0.0,0.01,0.04,0.07,0.11,0.12,0.19,0.25,0.18,0.13,0.14,0.1,0.09,0.11,0.16,0.23,0.33,0.49,0.82,1.7,4.1,7.91,13.2,17.98,20.2,14.64,10.44,4.02,1.64,0.5,0.1,0.0,38.0,1.57978359661681,0.390075471698113,Z,zs1,Z,0.09671183063324004,0.10038879227203452,0.05381492278833316,0.06246186571541822,0.13117052109756142
2852,0.0,0.02,0.04,0.07,0.11,0.13,0.2,0.23,0.15,0.1,0.11,0.08,0.07,0.09,0.14,0.19,0.28,0.43,0.73,1.51,3.48,6.51,11.14,16.63,20.38,16.91,13.23,5.04,1.62,0.33,0.04,0.0,43.0,1.6334684555795866,0.37988679245283,Z,zs1,Z,0.10214641215750314,0.10544643267792081,0.05880399950507908,0.06158333634239939,0.1385414589219951
2853,0.0,0.0,0.37,1.1,2.35,3.34,4.62,5.71,5.4,6.3,10.52,9.33,8.27,8.29,9.14,8.49,7.65,4.47,3.06,1.43,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,-2.221848749616356,,K,kz3,K,6.18539442525421e-06,7.292112053413789e-05,0.001782612572171235,3.0150705627935888e-05,8.38926742097762e-06
2854,0.0,0.95,2.99,6.87,16.47,24.4,23.48,12.74,4.17,2.26,2.32,1.33,0.77,0.57,0.41,0.23,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,-2.920818753952376,,K,ks1,K,3.27463195464731e-07,1.1034853539563483e-07,1.6859389530030738e-05,3.013657251487508e-07,4.441392300004522e-07
2855,0.0,0.06,0.18,0.37,0.63,0.64,0.79,0.76,0.56,0.58,0.94,1.02,1.47,2.8,6.62,10.61,15.76,16.97,17.51,12.55,5.97,1.7,0.83,0.44,0.21,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.2041199826559248,0.399509433962264,Z,zs1,Z,0.0067520230205438195,0.006780526202342741,0.00797250561025414,0.007055896577293606,0.009157787338616026
2856,0.0,0.06,0.17,0.35,0.6,0.59,0.7,0.67,0.47,0.46,0.77,0.83,1.09,1.91,4.63,8.17,13.44,16.54,18.78,15.84,8.97,2.63,1.03,0.38,0.25,0.14,0.16,0.14,0.15,0.06,0.01,0.0,2.1,0.3222192947339193,0.404792452830189,Z,zs1,Z,0.008252514805432298,0.00827483994300367,0.00925550342197699,0.0071195753228889755,0.011192908461209936
2857,0.0,0.16,0.4,0.76,1.6,2.23,3.05,3.24,2.35,2.31,4.05,4.7,5.79,7.86,11.72,13.1,13.9,9.55,7.1,3.37,1.45,0.6,0.42,0.24,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,-0.6777807052660807,,K,kz3,K,2.7922860139381827e-05,0.00012578979958003923,0.0039831656973775805,0.0005060887512794229,3.787185177899194e-05
2858,0.0,0.0,0.37,0.95,1.86,2.3,3.09,3.48,2.95,3.32,6.37,7.24,8.14,9.87,12.77,12.64,11.63,6.45,4.08,1.57,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,-1.4814860601221125,,K,kz3,K,2.4394047466228766e-05,6.93086206854348e-05,0.0029966286087348983,0.0002737718996909718,3.3085713473446596e-05
2859,0.0,0.02,0.03,0.04,0.06,0.06,0.07,0.06,0.04,0.03,0.05,0.05,0.05,0.06,0.08,0.12,0.19,0.29,0.43,0.66,1.1,1.81,3.42,7.06,12.45,15.67,19.64,15.82,11.87,5.86,2.32,0.61,75.0,1.8750612633917,0.379509433962264,Z,zs1,Z,0.1918115610740353,0.19780727988361416,0.10237209399222733,0.12139878331218215,0.26015454628330026
2860,0.0,0.03,0.07,0.11,0.2,0.24,0.28,0.26,0.17,0.15,0.2,0.17,0.17,0.21,0.35,0.51,0.77,1.04,1.44,1.98,2.82,3.63,5.22,7.69,10.77,11.67,14.12,11.81,10.37,7.02,4.33,2.22,7.3,0.8633228601204559,0.435735849056604,Z,zs1,Z,0.05728479699941592,0.049831900261039765,0.09282659114112658,0.08372933688580719,0.07769552726053774
